Track_URI,Track_Name,Album_Name,Artist_Name(s),Release_Date,Duration_ms,Popularity,Explicit,Added_By,Added_At,Genres,Record_Label,Danceability,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Time_Signature
spotify:track:1GLB9nzVD9mNWy6HnFfNf5,Sukoon 906,3 Idiots,"Arijit Singh, Sachin-Jigar",6/18/22,311927,58,FALSE,music_fan_india,2023-06-11T23:20:33Z,"bollywood,hindi hip hop,desi,punjabi pop,hindi pop,punjabi hip hop",Indie Records,0.705,0.632,3,-13.943,1,0.254,0.16256,0.034,0.837,0.762,152.431,3
spotify:track:t0siMXUsuwV6AtJ0NzfcGB,Track 907: Neon,Midnights,Kendrick Lamar,5/8/17,117249,100,TRUE,,2023-11-28T18:58:19Z,"pop,hip-hop,r&b,electronic",Columbia Records,0.282,0.789,11,-2.142,1,0.233,0.17243,0.088,0.693,0.15,169.863,4
spotify:track:mgWLFziRjgp3cGe7aNEosm,Sur 908,RRR,"Raftaar, Nora Fatehi, Shashwat Sachdev",2/20/18,416370,53,TRUE,,2022-01-13T20:56:47Z,"malayalam pop,malayalam hip hop,desi pop,indian indie",Sony Music Entertainment India Pvt. Ltd.,0.482,0.968,3,-5.581,1,0.111,0.71035,0.319,0.038,0.254,74.12,4
spotify:track:DOP5wqUOHkd2iSprD2p355,Track 909: Midnight,Certified Lover Boy,Taylor Swift,1/2/24,184338,5,FALSE,bollywood_lover,2020-11-10T03:14:39Z,"pop,hip-hop,r&b,electronic",T-Series,0.213,0.413,10,-8.099,0,0.189,0.84564,0.083,0.052,0.543,170.322,4
spotify:track:GjqnIBGyIcvwSm1mGC88zy,Raag 910,Jab Tak Hai Jaan,"Vishal-Shekhar, Jubin Nautiyal, Alka Yagnik",6/25/21,413263,36,TRUE,bollywood_lover,2023-05-30T08:29:56Z,"malayalam pop,malayalam hip hop,desi pop,indian indie",Universal Music India,0.882,0.221,7,-4.505,0,0.133,0.67941,0.196,0.516,0.789,151.413,5
spotify:track:klpbyQJ1Z0D0TpVvePX08j,Raah 911,Mastizaade,"Shreya Ghoshal, Asha Bhosle",7/22/15,140733,70,FALSE,,2021-03-21T04:52:09Z,"bangla pop,bengali hip hop,desi pop,indian indie",Indie Records,0.362,0.643,10,-3.869,0,0.108,0.71577,0.066,0.93,0.368,73.303,5
spotify:track:dblB6kOjPuNZJSookuxNEz,Khwab 912,Roja,Arijit Singh,8/7/21,207155,94,FALSE,radio_listener,2024-07-28T23:31:51Z,"bollywood,hindi hip hop,desi,punjabi pop,hindi pop,punjabi hip hop",Sony Music Entertainment India Pvt. Ltd.,0.482,0.245,8,-5.203,1,0.183,0.93394,0,0.905,0.103,80.275,5
spotify:track:4SuDSAE5WAKsYPJR1mTls6,Raah 913,Roja,"Kaavish, Asha Bhosle, Dabboo Malik",10/1/16,93569,35,FALSE,world_music_fan,2021-11-11T19:10:10Z,"malayalam pop,malayalam hip hop,desi pop,indian indie",T-Series,0.34,0.328,8,-3.896,0,0.209,0.78637,0.098,0.177,0.247,104.056,3
spotify:track:et5l9pwBbPNnR4Rvr4RMlN,Pyaar 914,Puthiya Mukham,"Badshah, Arijit Singh",2/24/20,205927,14,FALSE,playlist_curator,2022-03-16T10:35:52Z,"indie pop,desi indie,alternative,experimental",T-Series,0.809,0.908,3,-12.306,1,0.203,0.94327,0,0.731,0.826,147.506,4
spotify:track:F9v4ilRlaaA3ILsZyCCNvU,Raag 915,Lagaan,Sunidhi Chauhan,2/6/16,200969,70,TRUE,music_fan_india,2024-02-11T20:24:55Z,"arabic hip hop,khaleeji,desi,desert pop",YRF Music,0.472,0.645,6,-7.572,0,0.183,0.93871,0,0.746,0.4,70.83,5
spotify:track:lseAzANbOJqdtyEpAq00um,Raag 916,Kantara,"Himesh Reshammiya, Shashwat Sachdev, Anirudh Ravichander",1/8/23,141727,3,FALSE,audiophile,2023-08-04T08:54:46Z,"bollywood,pop,desi,indie",T-Series,0.749,0.312,6,-6.759,1,0.395,0.29837,0,0.478,0.411,192.341,5
spotify:track:4M3wT6Ul9k1yKrIdBMxrFM,Tarang 917,Party All Night,Raftaar,9/29/24,182031,4,FALSE,discover_weekly,2020-05-02T14:33:05Z,"bollywood,indian indie,desi pop,malayalam hip hop,desi hip hop,ghazal,marathi pop,bangla pop,hindi pop",Zee Music,0.751,0.785,11,-14.523,0,0.118,0.83931,0,0.372,0.645,97.57,3
spotify:track:ped8SBRQTX4kbJmSzdqidc,Dil 918,Vikram,"Nucleya, Kaam Bhaari, Neha Kakkar",7/2/24,203915,87,TRUE,,2020-11-03T00:51:22Z,"ghazal,sufi,classical,devotional,qawwali",Outlaw Productions,0.478,0.207,1,-10.262,1,0.22,0.0389,0.208,0.445,0.829,153.597,4
spotify:track:S5DQeWHh7heRkS0pUMqcg1,Raag 919,Lagaan,"Vishal-Shekhar, Stebin Ben, Raftaar, Nora Fatehi",10/21/25,230716,1,FALSE,,2025-08-05T05:20:22Z,"malayalam pop,malayalam hip hop,desi pop,indian indie",T-Series,0.362,0.879,0,-8.542,1,0.359,0.18689,0,0.322,0.129,153.672,4
spotify:track:PhVoocP5KOJWZKgVZVbKQh,Dil 920,Gully Boy,"Shankar-Ehsaan-Loy, Neha Kakkar, Badshah",5/11/24,436884,79,FALSE,audiophile,2021-03-29T18:08:42Z,"arabic hip hop,khaleeji,desi,desert pop",Muve Music,0.726,0.834,2,-8.287,1,0.343,0.3059,0.038,0.623,0.82,92.35,3
spotify:track:6AKyBrdfu7kNi2jqbADMox,Raah 921,3 Idiots,"Raftaar, A.R. Rahman",2/23/20,326127,8,TRUE,producer,2025-07-13T00:32:44Z,"malayalam pop,malayalam hip hop,desi pop,indian indie",Times Music,0.868,0.401,0,-8.457,0,0.253,0.08324,0,0.191,0.786,208.938,4
spotify:track:ykfZ4K7TQx0y2I16Agf7Ia,Tarang 922,Besharam Rang,Shankar-Ehsaan-Loy,9/7/17,387567,3,TRUE,radio_listener,2025-05-09T12:57:30Z,"hindi pop,bollywood,indie pop,desi pop",Divine Music,0.362,0.53,8,-9.574,0,0.087,0.58321,0.324,0.044,0.452,114.704,4
spotify:track:QdnzMwQKFc8735teJrehne,Dil 923,Padmaavat,"Jubin Nautiyal, Stebin Ben, Badshah",7/17/15,254931,1,TRUE,music_fan_india,2020-06-22T14:25:05Z,"bollywood,pop,desi,indie",T-Series,0.636,0.81,8,-13.576,1,0.245,0.5366,0.207,0.61,0.313,184.014,3
spotify:track:89WrZv1TgYv613MdHZy46d,Sur 924,RRR,"Sidhu Moose Wala, Anirudh Ravichander",10/5/19,319890,37,FALSE,music_fan_india,2024-12-15T11:56:25Z,"bangla pop,bengali hip hop,desi pop,indian indie",Muve Music,0.554,0.494,3,-4.964,1,0.377,0.88861,0.124,0.284,0.639,71.861,3
spotify:track:H1hpi1F0pgVaQbCEGYv2yI,Dil 925,Dilwale,Kaavish,8/4/20,267745,33,FALSE,,2022-12-24T19:03:17Z,"arabic hip hop,khaleeji,desi,desert pop",T-Series,0.368,0.672,11,-6.272,1,0.287,0.43417,0,0.689,0.987,160.371,4
spotify:track:xUlO0zSK3RKxFyp8JnlK8v,Dil 926,Lagaan,Badshah,10/31/24,377975,8,TRUE,,2021-12-22T07:34:18Z,"punjabi pop,punjabi hip hop,desi hip hop,bhangra",Divine Music,0.617,0.528,10,-11.052,1,0.09,0.7161,0.112,0.904,0.44,153.057,3
spotify:track:LBUgSOlJarKNHXjmy6ee87,Khwab 927,Lagaan,Nucleya,4/1/16,456096,54,FALSE,dj_mixer,2024-07-09T23:00:52Z,"bangla pop,bengali hip hop,desi pop,indian indie",Zee Music,0.592,0.687,0,-13.848,1,0.378,0.4272,0.159,0.502,0.244,99.669,5
spotify:track:NcOSMboJyG4Ux6yUG9sG9i,Raag 928,RRR,"Alka Yagnik, Ilaiyaraaja",12/22/22,272036,42,TRUE,,2022-01-20T21:35:45Z,"ghazal,sufi,classical,devotional,qawwali",Universal Music India,0.869,0.893,5,-6.384,0,0.009,0.01665,0,0.618,0.816,162.874,5
spotify:track:5rtlGLOpqfmWIgOURivC4n,Khwab 929,Jab Tak Hai Jaan,"Badshah, Raftaar, Nora Fatehi",6/19/24,129666,5,TRUE,world_music_fan,2023-12-27T21:03:41Z,"bollywood,hindi hip hop,desi,punjabi pop,hindi pop,punjabi hip hop",Eros Entertainment,0.733,0.244,8,-9.439,1,0.347,0.33405,0.017,0.19,0.775,127.466,5
spotify:track:yq8DfwZZTjtzdr2XQ7qpsv,Khwab 930,3 Idiots,"Kaavish, Vishal-Shekhar",12/23/19,336558,20,FALSE,,2024-01-21T23:31:30Z,"indie pop,desi indie,alternative,experimental",YRF Music,0.352,0.81,1,-11.614,1,0.012,0.4926,0,0.595,0.376,193.705,3
spotify:track:uL5ZBpYIDxqis9Vrhlq2WG,Khwab 931,Besharam Rang,"A.R. Rahman, Shreya Ghoshal, R.D. Burman",10/8/23,145656,53,FALSE,discover_weekly,2024-11-02T10:11:36Z,"arabic hip hop,khaleeji,desi,desert pop",Divine Music,0.367,0.734,7,-10.295,0,0.182,0.76164,0.171,0.014,0.801,143.463,5
spotify:track:OMkQ1qcpq1w2RL8R7eIOxQ,Track 932: Golden,Happier Than Ever,Ed Sheeran,10/20/21,146181,57,TRUE,audiophile,2023-01-21T07:32:34Z,"pop,hip-hop,r&b,electronic",Bad Boy Records,0.448,0.778,8,-9.14,1,0.308,0.51771,0.136,0.225,0.218,143.28,5
spotify:track:j3VYHaRFxSMSIMHBm3pOEt,Raah 933,Bombay,"Dabboo Malik, Shreya Ghoshal, Neha Kakkar",1/12/24,303977,13,TRUE,music_fan_india,2023-12-08T14:35:29Z,"indie pop,desi indie,alternative,experimental",Indie Records,0.345,0.826,8,-13.894,1,0.049,0.88324,0.078,0.212,0.939,185.159,3
spotify:track:QhA1SAtPySGJTD5kTFlC8N,Track 934: Midnight,Happier Than Ever,"Bad Bunny, Billie Eilish",5/30/16,195074,63,FALSE,music_blogger,2024-10-01T14:02:43Z,"pop,hip-hop,r&b,electronic",Republic Records,0.542,0.514,7,-13.804,1,0.208,0.57078,0,0.334,0.583,160.697,3
spotify:track:seWovhrZYfe2GllehJffLa,Track 935: Electric,Certified Lover Boy,Ed Sheeran,3/24/24,73636,55,FALSE,world_music_fan,2025-04-17T20:27:42Z,"pop,hip-hop,r&b,electronic",Republic Records,0.654,0.861,1,-12.276,1,0.361,0.29774,0,0.193,0.901,75.816,4
spotify:track:cj6RBVKsKL0VUDoRDwHSwm,Track 936: Midnight,Midnights,Post Malone,6/18/15,95113,34,TRUE,bollywood_lover,2023-09-12T09:23:24Z,"pop,hip-hop,r&b,electronic",Sony Music,0.803,0.891,6,-3.628,0,0.175,0.43358,0.21,0.983,0.381,99.508,5
spotify:track:1VJNxSbi9sM1UfZqqnVNdL,Khwab 937,Besharam Rang,Badshah,6/2/20,343899,21,TRUE,audiophile,2022-04-28T16:30:08Z,"malayalam pop,malayalam hip hop,desi pop,indian indie",Mudi Music,0.856,0.276,0,-12.198,0,0.289,0.61519,0,0.105,0.9,174.961,5
spotify:track:S8F6cT1a8QR1GeRmY3noaw,Track 938: Neon,Happier Than Ever,"Taylor Swift, Justin Bieber",12/9/17,162776,23,TRUE,music_fan_india,2021-03-17T03:58:22Z,"pop,hip-hop,r&b,electronic",Universal Music Group,0.4,0.466,10,-5.391,0,0.231,0.75858,0,0.596,0.858,208.857,5
spotify:track:Ez7Jb0wJHmy3939AGgf3Zn,Track 939: Neon,Midnights,Ed Sheeran,4/27/23,278288,2,FALSE,,2023-04-10T06:38:19Z,"pop,hip-hop,r&b,electronic",Sony Music,0.473,0.876,3,-6.482,1,0.083,0.05882,0.425,0.033,0.205,81.432,3
spotify:track:kt9IUI7YH1sKczIRu8gzTk,Track 940: Golden,Midnights,Post Malone,3/4/18,76562,42,FALSE,radio_listener,2023-03-30T03:05:58Z,"pop,hip-hop,r&b,electronic",Columbia Records,0.68,0.364,3,-7.632,0,0.094,0.64395,0.29,0.814,0.46,120.497,3
spotify:track:cRlqKcXPG9u4HNEXLYHlbC,Tarang 941,Padmaavat,"Alka Yagnik, A.R. Rahman, Raftaar, Nora Fatehi",4/24/17,454014,10,TRUE,radio_listener,2020-07-30T11:35:50Z,"indie pop,desi indie,alternative,experimental",Zee Music,0.616,0.653,11,-11.024,1,0.082,0.06155,0.126,0.947,0.17,80.219,3
spotify:track:egSRe2a8FwTg07ilp5aSru,Track 942: Electric,Midnights,"SZA, Kendrick Lamar",7/27/18,231352,31,FALSE,radio_listener,2021-08-21T10:53:23Z,"pop,hip-hop,r&b,electronic",Interscope Records,0.524,0.417,1,-2.822,1,0.024,0.91142,0,0.661,0.209,73.304,4
spotify:track:RLU5iPYiyW9IG40dekm8bA,Raah 943,Dil Se,"Anirudh Ravichander, Shashwat Sachdev",7/2/21,260039,43,FALSE,,2024-05-17T20:29:57Z,"arabic hip hop,khaleeji,desi,desert pop",Universal Music India,0.384,0.377,11,-6.587,0,0.155,0.30743,0.147,0.282,0.902,78.035,5
spotify:track:wM4TqGeHyuBlbFlr57Zxe7,Dil 944,Lagaan,"Himesh Reshammiya, Kaavish",12/3/18,448579,58,TRUE,music_blogger,2024-03-08T10:21:05Z,"hindi pop,bollywood,indie pop,desi pop",Eros Entertainment,0.614,0.674,11,-2.329,1,0.067,0.42418,0.123,0.141,0.186,81.72,5
spotify:track:je59xWOpqcM0Fg9gwVxSon,Raah 945,Mastizaade,"Kaam Bhaari, Pritam",11/28/24,132610,35,TRUE,,2022-06-18T00:00:07Z,"arabic hip hop,khaleeji,desi,desert pop",T-Series,0.285,0.253,6,-11.069,1,0.074,0.282,0.232,0.502,0.887,54.446,4
spotify:track:CMOLTGBlyKOsdv0QWMxkBy,Dil 946,Besharam Rang,"Ilaiyaraaja, Kaam Bhaari, Badshah",6/10/17,356084,52,TRUE,music_blogger,2020-06-13T14:07:58Z,"tamil pop,kollywood,tamil dance,tamil hip hop,tollywood,telugu pop,devotional",Muve Music,0.279,0.891,7,-10.916,1,0.254,0.12814,0,0.884,0.809,127.374,3
spotify:track:SiVfsnz8e9TMPtt2KchLGS,Track 947: Midnight,Certified Lover Boy,Drake,9/15/18,95621,14,TRUE,,2024-02-24T15:34:57Z,"pop,hip-hop,r&b,electronic",Bad Boy Records,0.54,0.392,0,-3.124,1,0.047,0.64718,0.468,0.01,0.462,70.836,4
spotify:track:KmerOE1GbOCe3YEqtdjEqF,Track 948: Golden,Certified Lover Boy,"Post Malone, Beyoncé",11/12/17,149121,35,FALSE,radio_listener,2022-08-04T14:38:52Z,"pop,hip-hop,r&b,electronic",Epic Records,0.354,0.512,0,-11.274,1,0.314,0.73462,0,0.407,0.573,168.372,5
spotify:track:8Txh3QpNgGXGtE1hnuM2vP,Sukoon 949,Puthiya Mukham,Arijit Singh,9/12/21,299480,81,TRUE,dj_mixer,2025-02-28T19:50:46Z,"bangla pop,bengali hip hop,desi pop,indian indie",YRF Music,0.246,0.915,10,-14.281,1,0.252,0.37328,0,0.991,0.164,81.334,4
spotify:track:wBhdwW4k0gDNwt5z4VUntF,Raah 950,Mastizaade,"Shankar-Ehsaan-Loy, Stebin Ben",7/7/16,470049,19,TRUE,producer,2022-01-27T04:03:17Z,"tamil pop,kollywood,tamil dance,tamil hip hop,tollywood,telugu pop,devotional",Saregama India Ltd,0.255,0.535,9,-9.724,1,0.065,0.34046,0,0.724,0.562,117.1,5
spotify:track:8TvS9mlxaTc3yMPVuHpPhy,Dil 951,Kabali,Big Dhamma,7/5/21,198614,9,TRUE,desi_hip_hop_fan,2020-04-21T01:50:56Z,"telugu pop,tollywood,telugu hip hop,desi pop",T-Series,0.708,0.227,9,-10.121,1,0.299,0.29748,0.474,0.144,0.951,65.455,4
spotify:track:bGveqXqlcZ3nWcCkiCM614,Raah 952,Party All Night,"Shreya Ghoshal, Anirudh Ravichander",5/9/21,160914,93,FALSE,audiophile,2025-06-16T09:10:34Z,"malayalam pop,malayalam hip hop,desi pop,indian indie",YRF Music,0.746,0.226,7,-4.941,1,0.267,0.52979,0,0.118,0.157,83.058,5
spotify:track:crGbONqILIzrg5kgSwNiKm,Khwab 953,Jab Tak Hai Jaan,"A.R. Rahman, Tanishk Bagchi, Vishal-Shekhar",8/5/21,359266,60,TRUE,music_streamer,2021-06-25T03:56:56Z,"tamil pop,kollywood,tamil dance,tamil hip hop,tollywood,telugu pop,devotional",Sony Music Entertainment India Pvt. Ltd.,0.423,0.505,11,-9.988,0,0.125,0.66939,0,0.965,0.872,155.919,5
spotify:track:mCcMz5catWZoBlUyqu9ysV,Dil 954,Dhurandhar,"Himesh Reshammiya, Arijit Singh",12/24/24,247317,11,TRUE,playlist_curator,2020-05-08T12:20:48Z,"ghazal,sufi,classical,devotional,qawwali",Desi Beats,0.495,0.388,2,-6.247,1,0.242,0.76051,0.038,0.509,0.203,105.623,5
spotify:track:2L5ppIu17yExEjq4wGY82B,Raah 955,3 Idiots,"Shankar-Ehsaan-Loy, Raftaar, Nora Fatehi",2/27/15,321961,74,TRUE,desi_hip_hop_fan,2022-08-20T21:18:03Z,"ghazal,sufi,classical,devotional,qawwali",Times Music,0.585,0.786,3,-8.865,0,0.157,0.63551,0,0.852,0.473,114.93,5
spotify:track:li9amzYr2MIonXqQnDBkZo,Dil 956,Chennai Express,"Badshah, Kaam Bhaari, Alka Yagnik",12/19/16,390752,18,FALSE,,2025-08-23T19:17:55Z,"telugu pop,tollywood,telugu hip hop,desi pop",Universal Music India,0.628,0.408,7,-4.298,0,0.244,0.72893,0.38,0.731,0.885,131.722,3
spotify:track:ZLg4zeFKFULIdbmykjqsZl,Track 957: Electric,Happier Than Ever,Kendrick Lamar,1/12/19,375775,33,TRUE,music_blogger,2024-05-15T15:14:51Z,"pop,hip-hop,r&b,electronic",Columbia Records,0.3,0.763,11,-8.703,0,0.358,0.10191,0.158,0.238,0.388,174.343,4
spotify:track:uRWeayWsKugmAYaTvC0NzU,Pyaar 958,Bombay,"Sachin-Jigar, Shankar-Ehsaan-Loy, Big Dhamma",3/3/25,311082,8,TRUE,audiophile,2025-09-28T02:13:58Z,"telugu pop,tollywood,telugu hip hop,desi pop",Saregama India Ltd,0.872,0.727,7,-12.984,0,0.233,0.08727,0.132,0.33,0.428,58.675,4
spotify:track:8CTA2wMUe7xZKzTix8JJXQ,Track 959: Golden,Certified Lover Boy,"Ed Sheeran, SZA",7/3/24,211685,30,FALSE,bollywood_lover,2020-01-19T23:17:12Z,"pop,hip-hop,r&b,electronic",Epic Records,0.866,0.402,2,-11.142,0,0.341,0.15533,0.099,0.468,0.788,163.312,4
spotify:track:YX0lFP2QboBgubk5HTuFmk,Raah 960,Kabali,Shashwat Sachdev,2/19/16,72790,38,FALSE,bollywood_lover,2022-04-28T23:20:05Z,"bollywood,pop,desi,indie",Times Music,0.924,0.454,6,-5.486,1,0.398,0.06544,0,0.605,0.967,204.602,4
spotify:track:1n6N6ksEzJiPc5i6KTvIc5,Pyaar 961,Bombay,Stebin Ben,6/11/25,219194,44,FALSE,playlist_curator,2021-04-30T21:35:26Z,"bangla pop,bengali hip hop,desi pop,indian indie",Outlaw Productions,0.63,0.749,1,-5.165,0,0.171,0.176,0,0.107,0.372,89.809,4
spotify:track:sxAAaqoQEPRoDhREzU07Xk,Khwab 962,Padmaavat,Tanishk Bagchi,2/1/20,473891,67,FALSE,radio_listener,2020-01-02T21:43:24Z,"malayalam pop,malayalam hip hop,desi pop,indian indie",Saregama India Ltd,0.666,0.561,9,-9.46,0,0.342,0.27285,0,0.613,0.159,170.946,3
spotify:track:7aWhYNv2CuXqZAso03qo2h,Tarang 963,Kantara,"Big Dhamma, Shreya Ghoshal",3/31/19,309962,43,FALSE,dj_mixer,2023-11-16T14:26:52Z,"remixes,edm,desi house,electronic",Mudi Music,0.642,0.246,4,-13.843,0,0.142,0.66008,0.031,0.392,0.468,166.999,3
spotify:track:nM9EnZt5HQwJ2CWzFFyXJi,Khwab 964,RRR,"Shreya Ghoshal, Pritam, Nucleya",12/28/22,399294,89,FALSE,,2022-07-17T15:44:26Z,"arabic hip hop,khaleeji,desi,desert pop",Sony Music Entertainment India Pvt. Ltd.,0.347,0.524,8,-8.535,0,0.185,0.11587,0.404,0.861,0.969,104.799,4
spotify:track:MFOLHoXLTRGuMhJRVsntJh,Tarang 965,Jab Tak Hai Jaan,Sunidhi Chauhan,10/12/16,97343,45,FALSE,producer,2023-06-23T23:55:55Z,"rap,desi hip hop,punjabi rap,hindi rap",T-Series,0.225,0.521,6,-13.089,0,0.22,0.95207,0,0.309,0.954,109.209,5
spotify:track:dC72JLtPabRvY4MrEZ7rXg,Sur 966,Bhairava Dweepam,"Yung Raj, Badshah",2/23/23,81891,34,TRUE,world_music_fan,2020-09-13T15:03:32Z,"telugu pop,tollywood,telugu hip hop,desi pop",Times Music,0.315,0.321,0,-7.362,1,0.035,0.69999,0,0.179,0.719,57.162,5
spotify:track:toFRbM4vRsxHrZon6W0I32,Dil 967,Kabali,"Himesh Reshammiya, Big Dhamma",9/19/24,277253,43,TRUE,music_streamer,2020-06-21T06:45:18Z,"ghazal,sufi,classical,devotional,qawwali",Bhushan Kumar,0.621,0.834,8,-13.208,0,0.083,0.11751,0.397,0.662,0.811,155.837,5
spotify:track:5hEE28mSO5RcVZ4gSj8MGf,Khwab 968,Chaleya,"Raftaar, Sachin-Jigar, Alka Yagnik",4/18/19,411555,2,FALSE,playlist_curator,2022-02-10T18:10:14Z,"remixes,edm,desi house,electronic",Bhushan Kumar,0.25,0.943,7,-2.112,0,0.27,0.66142,0,0.154,0.883,196.945,5
spotify:track:owtO4LQv4BlyKJysbjFqMd,Raag 969,RRR,"Kaam Bhaari, Yo Yo Honey Singh",10/16/15,308976,81,FALSE,music_streamer,2020-11-04T08:20:00Z,"bollywood,pop,desi,indie",Sony Music Entertainment India Pvt. Ltd.,0.655,0.681,0,-6.486,1,0.307,0.13844,0,0.615,0.312,202.123,3
spotify:track:Y6sP1QJyMRoIHSTba58R45,Tarang 970,Padmaavat,"Kaam Bhaari, Vishal-Shekhar, Tanishk Bagchi",8/16/22,250916,86,FALSE,music_streamer,2023-05-25T09:35:54Z,"tamil pop,kollywood,tamil dance,tamil hip hop,tollywood,telugu pop,devotional",YRF Music,0.433,0.676,0,-9.194,0,0.147,0.79854,0.412,0.014,0.27,71.547,3
spotify:track:WUM6GJb9kQgdNiVdjULkvZ,Track 971: Electric,Certified Lover Boy,"Justin Bieber, Post Malone",8/31/18,247274,14,TRUE,,2024-11-01T06:29:03Z,"pop,hip-hop,r&b,electronic",Atlantic Records,0.683,0.595,9,-9.457,0,0.083,0.0231,0.09,0.103,0.448,119.905,5
spotify:track:0nw3vkMwyvjJk5uLKTssUE,Tarang 972,Kabali,Anirudh Ravichander,4/20/25,169073,97,FALSE,,2024-10-17T06:48:28Z,"bangla pop,bengali hip hop,desi pop,indian indie",Times Music,0.771,0.926,2,-10.465,1,0.374,0.76965,0.177,0.91,0.996,119.915,5
spotify:track:yLVzrugKaM20zCtkq7Ew0H,Tarang 973,Lagaan,"Shreya Ghoshal, Prabh Deep, Yo Yo Honey Singh",10/22/23,467190,38,FALSE,music_fan_india,2024-07-26T00:44:40Z,"bollywood,indian indie,desi pop,malayalam hip hop,desi hip hop,ghazal,marathi pop,bangla pop,hindi pop",Eros Entertainment,0.492,0.606,2,-8.441,0,0.286,0.10221,0.071,0.33,0.873,150.743,3
spotify:track:KPrRx903xuS2sCKDfPiLuw,Khwab 974,Kabali,"Pritam, Shankar-Ehsaan-Loy, Jubin Nautiyal",1/13/24,353761,76,TRUE,desi_hip_hop_fan,2023-07-06T07:57:40Z,"bollywood,indian indie,desi pop,malayalam hip hop,desi hip hop,ghazal,marathi pop,bangla pop,hindi pop",Sony Music Entertainment India Pvt. Ltd.,0.942,0.382,8,-3.772,1,0.228,0.62732,0,0.433,0.413,201.038,5
spotify:track:9JcHEsJpde3An0JLf1taPU,Raag 975,Gully Boy,"Jubin Nautiyal, A.R. Rahman, Ilaiyaraaja",10/14/21,454220,49,TRUE,,2025-01-26T20:17:03Z,"remixes,edm,desi house,electronic",YRF Music,0.221,0.764,9,-8.62,0,0.105,0.67239,0.145,0.168,0.115,97.95,3
spotify:track:cCBucxh9hcmwBCaZBW9Ob1,Tarang 976,Kabali,"Sidhu Moose Wala, Nucleya",7/5/19,108588,85,FALSE,music_blogger,2023-02-02T03:13:48Z,"arabic hip hop,khaleeji,desi,desert pop",Outlaw Productions,0.474,0.28,8,-11.587,0,0.152,0.60095,0.489,0.588,0.428,205.104,4
spotify:track:LOYyP3LAbGlAbknYObM1wK,Raah 977,Mastizaade,R.D. Burman,9/21/23,261190,74,TRUE,audiophile,2023-10-01T15:13:45Z,"ghazal,sufi,classical,devotional,qawwali",Indie Records,0.396,0.409,3,-7.688,1,0.08,0.47666,0.284,0.592,0.177,167.182,5
spotify:track:oXL26mforNBP2ViFVzpFVM,Pyaar 978,Gully Boy,"Prabh Deep, Yo Yo Honey Singh, Anirudh Ravichander",6/17/15,328787,92,TRUE,,2022-02-25T21:11:11Z,"arabic hip hop,khaleeji,desi,desert pop",Saregama India Ltd,0.752,0.864,2,-12.646,0,0.122,0.51906,0,0.862,0.201,128.529,5
spotify:track:PvMbR1lsiVERHWZ90WoErp,Dil 979,Soul of Doctor,"Stebin Ben, Kaam Bhaari",7/7/17,91079,43,FALSE,desi_hip_hop_fan,2021-11-29T10:45:51Z,"rap,desi hip hop,punjabi rap,hindi rap",Divine Music,0.679,0.598,3,-11.803,1,0.208,0.23264,0,0.047,0.665,103.548,3
spotify:track:7adkF6ZqCWxrNuYyZhUpSc,Pyaar 980,Dil Se,"Prabh Deep, R.D. Burman, Alka Yagnik",7/28/24,112644,13,TRUE,,2023-01-14T08:59:38Z,"malayalam pop,malayalam hip hop,desi pop,indian indie",Sony Music Entertainment India Pvt. Ltd.,0.483,0.935,9,-10.759,0,0.328,0.08262,0.413,0.509,0.627,144.956,4
spotify:track:rpZ9QBwopaqxgrqAXEGXTj,Raah 981,Jab Tak Hai Jaan,"Sunidhi Chauhan, Big Dhamma, A.R. Rahman",7/5/16,428737,65,FALSE,music_fan_india,2023-05-05T12:20:55Z,"punjabi pop,punjabi hip hop,desi hip hop,bhangra",YRF Music,0.213,0.648,3,-3.364,1,0.095,0.08221,0.464,0.155,0.314,145.352,3
spotify:track:3iWBhwZkh989amGnUlDl81,Track 982: Midnight,Certified Lover Boy,"Post Malone, Taylor Swift",3/31/25,136670,5,FALSE,dj_mixer,2023-05-03T02:38:30Z,"pop,hip-hop,r&b,electronic",Sony Music,0.459,0.858,0,-2.741,0,0.342,0.23621,0.117,0.938,0.289,202.967,3
spotify:track:53W86jfLXVwgdGVIQFSfhg,Sur 983,Padmaavat,Jubin Nautiyal,9/13/25,375432,79,FALSE,discover_weekly,2022-01-12T17:07:31Z,"hindi pop,bollywood,indie pop,desi pop",Outlaw Productions,0.813,0.769,3,-11.291,0,0.165,0.1897,0.329,0.339,0.83,81.275,4
spotify:track:5J6ljWZ8ZbbOQ7CgliOaFX,Sukoon 984,Thuppaki Munai,"Shashwat Sachdev, Big Dhamma",8/1/20,461028,21,FALSE,,2022-11-08T15:32:15Z,"bollywood,pop,desi,indie",T-Series,0.829,0.789,7,-13.455,0,0.033,0.90491,0.183,0.935,0.986,57.976,4
spotify:track:kcxKYwYHf5JEJgz0dgHdr8,Track 985: Golden,Midnights,Justin Bieber,6/5/23,135459,59,FALSE,music_streamer,2024-05-15T01:07:42Z,"pop,hip-hop,r&b,electronic",Interscope Records,0.849,0.378,6,-13.211,1,0.147,0.0245,0,0.386,0.47,135.991,4
